0.000000000000000000e+00 -2.000000000000000000e+00
0.000000000000000000e+00 -1.899999999999999911e+00
0.000000000000000000e+00 -1.799999999999999822e+00
0.000000000000000000e+00 -1.699999999999999734e+00
0.000000000000000000e+00 -1.599999999999999645e+00
0.000000000000000000e+00 -1.499999999999999556e+00
0.000000000000000000e+00 -1.399999999999999467e+00
0.000000000000000000e+00 -1.299999999999999378e+00
0.000000000000000000e+00 -1.199999999999999289e+00
0.000000000000000000e+00 -1.099999999999999201e+00
0.000000000000000000e+00 -9.999999999999991118e-01
0.000000000000000000e+00 -8.999999999999990230e-01
0.000000000000000000e+00 -7.999999999999989342e-01
0.000000000000000000e+00 -6.999999999999988454e-01
0.000000000000000000e+00 -5.999999999999987566e-01
0.000000000000000000e+00 -4.999999999999986677e-01
0.000000000000000000e+00 -3.999999999999985789e-01
0.000000000000000000e+00 -2.999999999999984901e-01
0.000000000000000000e+00 -1.999999999999984013e-01
0.000000000000000000e+00 -9.999999999999831246e-02
0.000000000000000000e+00 1.776356839400250465e-15
0.000000000000000000e+00 1.000000000000018652e-01
0.000000000000000000e+00 2.000000000000019540e-01
0.000000000000000000e+00 3.000000000000020428e-01
0.000000000000000000e+00 4.000000000000021316e-01
0.000000000000000000e+00 5.000000000000022204e-01
0.000000000000000000e+00 6.000000000000023093e-01
0.000000000000000000e+00 7.000000000000023981e-01
0.000000000000000000e+00 8.000000000000024869e-01
0.000000000000000000e+00 9.000000000000025757e-01
0.000000000000000000e+00 1.000000000000002665e+00
0.000000000000000000e+00 1.100000000000002753e+00
0.000000000000000000e+00 1.200000000000002842e+00
0.000000000000000000e+00 1.300000000000002931e+00
0.000000000000000000e+00 1.400000000000003020e+00
0.000000000000000000e+00 1.500000000000003109e+00
0.000000000000000000e+00 1.600000000000003197e+00
0.000000000000000000e+00 1.700000000000003286e+00
0.000000000000000000e+00 1.800000000000003375e+00
0.000000000000000000e+00 1.900000000000003464e+00
5.000000000000000278e-02 -2.000000000000000000e+00
5.000000000000000278e-02 -1.899999999999999911e+00
5.000000000000000278e-02 -1.799999999999999822e+00
5.000000000000000278e-02 -1.699999999999999734e+00
5.000000000000000278e-02 -1.599999999999999645e+00
5.000000000000000278e-02 -1.499999999999999556e+00
5.000000000000000278e-02 -1.399999999999999467e+00
5.000000000000000278e-02 -1.299999999999999378e+00
5.000000000000000278e-02 -1.199999999999999289e+00
5.000000000000000278e-02 -1.099999999999999201e+00
5.000000000000000278e-02 -9.999999999999991118e-01
5.000000000000000278e-02 -8.999999999999990230e-01
5.000000000000000278e-02 -7.999999999999989342e-01
5.000000000000000278e-02 -6.999999999999988454e-01
5.000000000000000278e-02 -5.999999999999987566e-01
5.000000000000000278e-02 -4.999999999999986677e-01
5.000000000000000278e-02 -3.999999999999985789e-01
5.000000000000000278e-02 -2.999999999999984901e-01
5.000000000000000278e-02 -1.999999999999984013e-01
5.000000000000000278e-02 -9.999999999999831246e-02
5.000000000000000278e-02 1.776356839400250465e-15
5.000000000000000278e-02 1.000000000000018652e-01
5.000000000000000278e-02 2.000000000000019540e-01
5.000000000000000278e-02 3.000000000000020428e-01
5.000000000000000278e-02 4.000000000000021316e-01
5.000000000000000278e-02 5.000000000000022204e-01
5.000000000000000278e-02 6.000000000000023093e-01
5.000000000000000278e-02 7.000000000000023981e-01
5.000000000000000278e-02 8.000000000000024869e-01
5.000000000000000278e-02 9.000000000000025757e-01
5.000000000000000278e-02 1.000000000000002665e+00
5.000000000000000278e-02 1.100000000000002753e+00
5.000000000000000278e-02 1.200000000000002842e+00
5.000000000000000278e-02 1.300000000000002931e+00
5.000000000000000278e-02 1.400000000000003020e+00
5.000000000000000278e-02 1.500000000000003109e+00
5.000000000000000278e-02 1.600000000000003197e+00
5.000000000000000278e-02 1.700000000000003286e+00
5.000000000000000278e-02 1.800000000000003375e+00
5.000000000000000278e-02 1.900000000000003464e+00
1.000000000000000056e-01 -2.000000000000000000e+00
1.000000000000000056e-01 -1.899999999999999911e+00
1.000000000000000056e-01 -1.799999999999999822e+00
1.000000000000000056e-01 -1.699999999999999734e+00
1.000000000000000056e-01 -1.599999999999999645e+00
1.000000000000000056e-01 -1.499999999999999556e+00
1.000000000000000056e-01 -1.399999999999999467e+00
1.000000000000000056e-01 -1.299999999999999378e+00
1.000000000000000056e-01 -1.199999999999999289e+00
1.000000000000000056e-01 -1.099999999999999201e+00
1.000000000000000056e-01 -9.999999999999991118e-01
1.000000000000000056e-01 -8.999999999999990230e-01
1.000000000000000056e-01 -7.999999999999989342e-01
1.000000000000000056e-01 -6.999999999999988454e-01
1.000000000000000056e-01 -5.999999999999987566e-01
1.000000000000000056e-01 -4.999999999999986677e-01
1.000000000000000056e-01 -3.999999999999985789e-01
1.000000000000000056e-01 -2.999999999999984901e-01
1.000000000000000056e-01 -1.999999999999984013e-01
1.000000000000000056e-01 -9.999999999999831246e-02
1.000000000000000056e-01 1.776356839400250465e-15
1.000000000000000056e-01 1.000000000000018652e-01
1.000000000000000056e-01 2.000000000000019540e-01
1.000000000000000056e-01 3.000000000000020428e-01
1.000000000000000056e-01 4.000000000000021316e-01
1.000000000000000056e-01 5.000000000000022204e-01
1.000000000000000056e-01 6.000000000000023093e-01
1.000000000000000056e-01 7.000000000000023981e-01
1.000000000000000056e-01 8.000000000000024869e-01
1.000000000000000056e-01 9.000000000000025757e-01
1.000000000000000056e-01 1.000000000000002665e+00
1.000000000000000056e-01 1.100000000000002753e+00
1.000000000000000056e-01 1.200000000000002842e+00
1.000000000000000056e-01 1.300000000000002931e+00
1.000000000000000056e-01 1.400000000000003020e+00
1.000000000000000056e-01 1.500000000000003109e+00
1.000000000000000056e-01 1.600000000000003197e+00
1.000000000000000056e-01 1.700000000000003286e+00
1.000000000000000056e-01 1.800000000000003375e+00
1.000000000000000056e-01 1.900000000000003464e+00
1.500000000000000222e-01 -2.000000000000000000e+00
1.500000000000000222e-01 -1.899999999999999911e+00
1.500000000000000222e-01 -1.799999999999999822e+00
1.500000000000000222e-01 -1.699999999999999734e+00
1.500000000000000222e-01 -1.599999999999999645e+00
1.500000000000000222e-01 -1.499999999999999556e+00
1.500000000000000222e-01 -1.399999999999999467e+00
1.500000000000000222e-01 -1.299999999999999378e+00
1.500000000000000222e-01 -1.199999999999999289e+00
1.500000000000000222e-01 -1.099999999999999201e+00
1.500000000000000222e-01 -9.999999999999991118e-01
1.500000000000000222e-01 -8.999999999999990230e-01
1.500000000000000222e-01 -7.999999999999989342e-01
1.500000000000000222e-01 -6.999999999999988454e-01
1.500000000000000222e-01 -5.999999999999987566e-01
1.500000000000000222e-01 -4.999999999999986677e-01
1.500000000000000222e-01 -3.999999999999985789e-01
1.500000000000000222e-01 -2.999999999999984901e-01
1.500000000000000222e-01 -1.999999999999984013e-01
1.500000000000000222e-01 -9.999999999999831246e-02
1.500000000000000222e-01 1.776356839400250465e-15
1.500000000000000222e-01 1.000000000000018652e-01
1.500000000000000222e-01 2.000000000000019540e-01
1.500000000000000222e-01 3.000000000000020428e-01
1.500000000000000222e-01 4.000000000000021316e-01
1.500000000000000222e-01 5.000000000000022204e-01
1.500000000000000222e-01 6.000000000000023093e-01
1.500000000000000222e-01 7.000000000000023981e-01
1.500000000000000222e-01 8.000000000000024869e-01
1.500000000000000222e-01 9.000000000000025757e-01
1.500000000000000222e-01 1.000000000000002665e+00
1.500000000000000222e-01 1.100000000000002753e+00
1.500000000000000222e-01 1.200000000000002842e+00
1.500000000000000222e-01 1.300000000000002931e+00
1.500000000000000222e-01 1.400000000000003020e+00
1.500000000000000222e-01 1.500000000000003109e+00
1.500000000000000222e-01 1.600000000000003197e+00
1.500000000000000222e-01 1.700000000000003286e+00
1.500000000000000222e-01 1.800000000000003375e+00
1.500000000000000222e-01 1.900000000000003464e+00
2.000000000000000111e-01 -2.000000000000000000e+00
2.000000000000000111e-01 -1.899999999999999911e+00
2.000000000000000111e-01 -1.799999999999999822e+00
2.000000000000000111e-01 -1.699999999999999734e+00
2.000000000000000111e-01 -1.599999999999999645e+00
2.000000000000000111e-01 -1.499999999999999556e+00
2.000000000000000111e-01 -1.399999999999999467e+00
2.000000000000000111e-01 -1.299999999999999378e+00
2.000000000000000111e-01 -1.199999999999999289e+00
2.000000000000000111e-01 -1.099999999999999201e+00
2.000000000000000111e-01 -9.999999999999991118e-01
2.000000000000000111e-01 -8.999999999999990230e-01
2.000000000000000111e-01 -7.999999999999989342e-01
2.000000000000000111e-01 -6.999999999999988454e-01
2.000000000000000111e-01 -5.999999999999987566e-01
2.000000000000000111e-01 -4.999999999999986677e-01
2.000000000000000111e-01 -3.999999999999985789e-01
2.000000000000000111e-01 -2.999999999999984901e-01
2.000000000000000111e-01 -1.999999999999984013e-01
2.000000000000000111e-01 -9.999999999999831246e-02
2.000000000000000111e-01 1.776356839400250465e-15
2.000000000000000111e-01 1.000000000000018652e-01
2.000000000000000111e-01 2.000000000000019540e-01
2.000000000000000111e-01 3.000000000000020428e-01
2.000000000000000111e-01 4.000000000000021316e-01
2.000000000000000111e-01 5.000000000000022204e-01
2.000000000000000111e-01 6.000000000000023093e-01
2.000000000000000111e-01 7.000000000000023981e-01
2.000000000000000111e-01 8.000000000000024869e-01
2.000000000000000111e-01 9.000000000000025757e-01
2.000000000000000111e-01 1.000000000000002665e+00
2.000000000000000111e-01 1.100000000000002753e+00
2.000000000000000111e-01 1.200000000000002842e+00
2.000000000000000111e-01 1.300000000000002931e+00
2.000000000000000111e-01 1.400000000000003020e+00
2.000000000000000111e-01 1.500000000000003109e+00
2.000000000000000111e-01 1.600000000000003197e+00
2.000000000000000111e-01 1.700000000000003286e+00
2.000000000000000111e-01 1.800000000000003375e+00
2.000000000000000111e-01 1.900000000000003464e+00
2.500000000000000000e-01 -2.000000000000000000e+00
2.500000000000000000e-01 -1.899999999999999911e+00
2.500000000000000000e-01 -1.799999999999999822e+00
2.500000000000000000e-01 -1.699999999999999734e+00
2.500000000000000000e-01 -1.599999999999999645e+00
2.500000000000000000e-01 -1.499999999999999556e+00
2.500000000000000000e-01 -1.399999999999999467e+00
2.500000000000000000e-01 -1.299999999999999378e+00
2.500000000000000000e-01 -1.199999999999999289e+00
2.500000000000000000e-01 -1.099999999999999201e+00
2.500000000000000000e-01 -9.999999999999991118e-01
2.500000000000000000e-01 -8.999999999999990230e-01
2.500000000000000000e-01 -7.999999999999989342e-01
2.500000000000000000e-01 -6.999999999999988454e-01
2.500000000000000000e-01 -5.999999999999987566e-01
2.500000000000000000e-01 -4.999999999999986677e-01
2.500000000000000000e-01 -3.999999999999985789e-01
2.500000000000000000e-01 -2.999999999999984901e-01
2.500000000000000000e-01 -1.999999999999984013e-01
2.500000000000000000e-01 -9.999999999999831246e-02
2.500000000000000000e-01 1.776356839400250465e-15
2.500000000000000000e-01 1.000000000000018652e-01
2.500000000000000000e-01 2.000000000000019540e-01
2.500000000000000000e-01 3.000000000000020428e-01
2.500000000000000000e-01 4.000000000000021316e-01
2.500000000000000000e-01 5.000000000000022204e-01
2.500000000000000000e-01 6.000000000000023093e-01
2.500000000000000000e-01 7.000000000000023981e-01
2.500000000000000000e-01 8.000000000000024869e-01
2.500000000000000000e-01 9.000000000000025757e-01
2.500000000000000000e-01 1.000000000000002665e+00
2.500000000000000000e-01 1.100000000000002753e+00
2.500000000000000000e-01 1.200000000000002842e+00
2.500000000000000000e-01 1.300000000000002931e+00
2.500000000000000000e-01 1.400000000000003020e+00
2.500000000000000000e-01 1.500000000000003109e+00
2.500000000000000000e-01 1.600000000000003197e+00
2.500000000000000000e-01 1.700000000000003286e+00
2.500000000000000000e-01 1.800000000000003375e+00
2.500000000000000000e-01 1.900000000000003464e+00
3.000000000000000444e-01 -2.000000000000000000e+00
3.000000000000000444e-01 -1.899999999999999911e+00
3.000000000000000444e-01 -1.799999999999999822e+00
3.000000000000000444e-01 -1.699999999999999734e+00
3.000000000000000444e-01 -1.599999999999999645e+00
3.000000000000000444e-01 -1.499999999999999556e+00
3.000000000000000444e-01 -1.399999999999999467e+00
3.000000000000000444e-01 -1.299999999999999378e+00
3.000000000000000444e-01 -1.199999999999999289e+00
3.000000000000000444e-01 -1.099999999999999201e+00
3.000000000000000444e-01 -9.999999999999991118e-01
3.000000000000000444e-01 -8.999999999999990230e-01
3.000000000000000444e-01 -7.999999999999989342e-01
3.000000000000000444e-01 -6.999999999999988454e-01
3.000000000000000444e-01 -5.999999999999987566e-01
3.000000000000000444e-01 -4.999999999999986677e-01
3.000000000000000444e-01 -3.999999999999985789e-01
3.000000000000000444e-01 -2.999999999999984901e-01
3.000000000000000444e-01 -1.999999999999984013e-01
3.000000000000000444e-01 -9.999999999999831246e-02
3.000000000000000444e-01 1.776356839400250465e-15
3.000000000000000444e-01 1.000000000000018652e-01
3.000000000000000444e-01 2.000000000000019540e-01
3.000000000000000444e-01 3.000000000000020428e-01
3.000000000000000444e-01 4.000000000000021316e-01
3.000000000000000444e-01 5.000000000000022204e-01
3.000000000000000444e-01 6.000000000000023093e-01
3.000000000000000444e-01 7.000000000000023981e-01
3.000000000000000444e-01 8.000000000000024869e-01
3.000000000000000444e-01 9.000000000000025757e-01
3.000000000000000444e-01 1.000000000000002665e+00
3.000000000000000444e-01 1.100000000000002753e+00
3.000000000000000444e-01 1.200000000000002842e+00
3.000000000000000444e-01 1.300000000000002931e+00
3.000000000000000444e-01 1.400000000000003020e+00
3.000000000000000444e-01 1.500000000000003109e+00
3.000000000000000444e-01 1.600000000000003197e+00
3.000000000000000444e-01 1.700000000000003286e+00
3.000000000000000444e-01 1.800000000000003375e+00
3.000000000000000444e-01 1.900000000000003464e+00
3.500000000000000333e-01 -2.000000000000000000e+00
3.500000000000000333e-01 -1.899999999999999911e+00
3.500000000000000333e-01 -1.799999999999999822e+00
3.500000000000000333e-01 -1.699999999999999734e+00
3.500000000000000333e-01 -1.599999999999999645e+00
3.500000000000000333e-01 -1.499999999999999556e+00
3.500000000000000333e-01 -1.399999999999999467e+00
3.500000000000000333e-01 -1.299999999999999378e+00
3.500000000000000333e-01 -1.199999999999999289e+00
3.500000000000000333e-01 -1.099999999999999201e+00
3.500000000000000333e-01 -9.999999999999991118e-01
3.500000000000000333e-01 -8.999999999999990230e-01
3.500000000000000333e-01 -7.999999999999989342e-01
3.500000000000000333e-01 -6.999999999999988454e-01
3.500000000000000333e-01 -5.999999999999987566e-01
3.500000000000000333e-01 -4.999999999999986677e-01
3.500000000000000333e-01 -3.999999999999985789e-01
3.500000000000000333e-01 -2.999999999999984901e-01
3.500000000000000333e-01 -1.999999999999984013e-01
3.500000000000000333e-01 -9.999999999999831246e-02
3.500000000000000333e-01 1.776356839400250465e-15
3.500000000000000333e-01 1.000000000000018652e-01
3.500000000000000333e-01 2.000000000000019540e-01
3.500000000000000333e-01 3.000000000000020428e-01
3.500000000000000333e-01 4.000000000000021316e-01
3.500000000000000333e-01 5.000000000000022204e-01
3.500000000000000333e-01 6.000000000000023093e-01
3.500000000000000333e-01 7.000000000000023981e-01
3.500000000000000333e-01 8.000000000000024869e-01
3.500000000000000333e-01 9.000000000000025757e-01
3.500000000000000333e-01 1.000000000000002665e+00
3.500000000000000333e-01 1.100000000000002753e+00
3.500000000000000333e-01 1.200000000000002842e+00
3.500000000000000333e-01 1.300000000000002931e+00
3.500000000000000333e-01 1.400000000000003020e+00
3.500000000000000333e-01 1.500000000000003109e+00
3.500000000000000333e-01 1.600000000000003197e+00
3.500000000000000333e-01 1.700000000000003286e+00
3.500000000000000333e-01 1.800000000000003375e+00
3.500000000000000333e-01 1.900000000000003464e+00
4.000000000000000222e-01 -2.000000000000000000e+00
4.000000000000000222e-01 -1.899999999999999911e+00
4.000000000000000222e-01 -1.799999999999999822e+00
4.000000000000000222e-01 -1.699999999999999734e+00
4.000000000000000222e-01 -1.599999999999999645e+00
4.000000000000000222e-01 -1.499999999999999556e+00
4.000000000000000222e-01 -1.399999999999999467e+00
4.000000000000000222e-01 -1.299999999999999378e+00
4.000000000000000222e-01 -1.199999999999999289e+00
4.000000000000000222e-01 -1.099999999999999201e+00
4.000000000000000222e-01 -9.999999999999991118e-01
4.000000000000000222e-01 -8.999999999999990230e-01
4.000000000000000222e-01 -7.999999999999989342e-01
4.000000000000000222e-01 -6.999999999999988454e-01
4.000000000000000222e-01 -5.999999999999987566e-01
4.000000000000000222e-01 -4.999999999999986677e-01
4.000000000000000222e-01 -3.999999999999985789e-01
4.000000000000000222e-01 -2.999999999999984901e-01
4.000000000000000222e-01 -1.999999999999984013e-01
4.000000000000000222e-01 -9.999999999999831246e-02
4.000000000000000222e-01 1.776356839400250465e-15
4.000000000000000222e-01 1.000000000000018652e-01
4.000000000000000222e-01 2.000000000000019540e-01
4.000000000000000222e-01 3.000000000000020428e-01
4.000000000000000222e-01 4.000000000000021316e-01
4.000000000000000222e-01 5.000000000000022204e-01
4.000000000000000222e-01 6.000000000000023093e-01
4.000000000000000222e-01 7.000000000000023981e-01
4.000000000000000222e-01 8.000000000000024869e-01
4.000000000000000222e-01 9.000000000000025757e-01
4.000000000000000222e-01 1.000000000000002665e+00
4.000000000000000222e-01 1.100000000000002753e+00
4.000000000000000222e-01 1.200000000000002842e+00
4.000000000000000222e-01 1.300000000000002931e+00
4.000000000000000222e-01 1.400000000000003020e+00
4.000000000000000222e-01 1.500000000000003109e+00
4.000000000000000222e-01 1.600000000000003197e+00
4.000000000000000222e-01 1.700000000000003286e+00
4.000000000000000222e-01 1.800000000000003375e+00
4.000000000000000222e-01 1.900000000000003464e+00
4.500000000000000111e-01 -2.000000000000000000e+00
4.500000000000000111e-01 -1.899999999999999911e+00
4.500000000000000111e-01 -1.799999999999999822e+00
4.500000000000000111e-01 -1.699999999999999734e+00
4.500000000000000111e-01 -1.599999999999999645e+00
4.500000000000000111e-01 -1.499999999999999556e+00
4.500000000000000111e-01 -1.399999999999999467e+00
4.500000000000000111e-01 -1.299999999999999378e+00
4.500000000000000111e-01 -1.199999999999999289e+00
4.500000000000000111e-01 -1.099999999999999201e+00
4.500000000000000111e-01 -9.999999999999991118e-01
4.500000000000000111e-01 -8.999999999999990230e-01
4.500000000000000111e-01 -7.999999999999989342e-01
4.500000000000000111e-01 -6.999999999999988454e-01
4.500000000000000111e-01 -5.999999999999987566e-01
4.500000000000000111e-01 -4.999999999999986677e-01
4.500000000000000111e-01 -3.999999999999985789e-01
4.500000000000000111e-01 -2.999999999999984901e-01
4.500000000000000111e-01 -1.999999999999984013e-01
4.500000000000000111e-01 -9.999999999999831246e-02
4.500000000000000111e-01 1.776356839400250465e-15
4.500000000000000111e-01 1.000000000000018652e-01
4.500000000000000111e-01 2.000000000000019540e-01
4.500000000000000111e-01 3.000000000000020428e-01
4.500000000000000111e-01 4.000000000000021316e-01
4.500000000000000111e-01 5.000000000000022204e-01
4.500000000000000111e-01 6.000000000000023093e-01
4.500000000000000111e-01 7.000000000000023981e-01
4.500000000000000111e-01 8.000000000000024869e-01
4.500000000000000111e-01 9.000000000000025757e-01
4.500000000000000111e-01 1.000000000000002665e+00
4.500000000000000111e-01 1.100000000000002753e+00
4.500000000000000111e-01 1.200000000000002842e+00
